subID,stimFile,stimType,valenceRating,arousalRating
1,sa/ste_walk_sa_1_fin.mp4,videos,46,12
1,N/14b02Na.wav,sounds,48,62
1,ha/dun_walk_ha_2_fin.mp4,videos,37,77
1,an/din_walk_an_1_fin.mp4,videos,37,76
1,F/10b10Fc.wav,sounds,87,71
1,nu/amc_walk_nu_1_fin.mp4,videos,59,18
1,L/16b09La.wav,sounds,51,50
1,E/09a02Ea.wav,sounds,18,27
1,T/14a04Tc.wav,sounds,31,4
1,W/09b02Wd.wav,sounds,9,83
1,A/16b09Ab.wav,sounds,28,75
1,sa/pet_walk_sa_2_fin.mp4,videos,17,30
1,F/08b01Fd.wav,sounds,72,83
1,N/09b10Nd.wav,sounds,52,76
1,T/11b02Td.wav,sounds,36,14
1,sa/lin_walk_sa_1_fin.mp4,videos,48,33
1,A/10a05Aa.wav,sounds,21,85
1,an/ian_walk_an_2_fin.mp4,videos,68,77
1,nu/ian_walk_nu_2_fin.mp4,videos,52,52
1,ha/vas_walk_ha_1_fin.mp4,videos,22,24
1,W/09b03Wb.wav,sounds,17,84
1,E/09a05Ed.wav,sounds,14,23
1,L/16a02Lb.wav,sounds,40,30
1,F/08b10Fd.wav,sounds,81,82
1,nu/ian_walk_nu_1_fin.mp4,videos,49,33
1,E/15a01Ea.wav,sounds,21,33
1,ha/chr_walk_ha_2_fin.mp4,videos,14,89
1,L/14b03Lb.wav,sounds,50,59
1,A/14a02Ab.wav,sounds,42,78
1,an/jen_walk_an_1_fin.mp4,videos,38,72
1,N/08a02Na.wav,sounds,55,65
1,T/11a05Td.wav,sounds,44,23
1,W/13b09Wa.wav,sounds,13,87
1,sa/boo_walk_sa_2_fin.mp4,videos,44,76
1,F/10a02Fa.wav,sounds,50,73
1,T/03b09Tc.wav,sounds,39,8
1,L/14a02La.wav,sounds,43,25
1,nu/ale_walk_nu_1_fin.mp4,videos,49,33
1,W/03b02Wb.wav,sounds,18,78
1,N/11a01Nd.wav,sounds,49,63
1,E/14a01Ea.wav,sounds,23,39
1,an/vas_walk_an_2_fin.mp4,videos,55,22
1,sa/jan_walk_sa_2_fin.mp4,videos,45,27
1,ha/shi_walk_ha_1_fin.mp4,videos,55,28
1,A/14b09Ac.wav,sounds,35,68
1,F/08a04Ff.wav,sounds,82,75
1,T/03b02Tb.wav,sounds,41,21
1,E/12a02Ec.wav,sounds,47,34
1,ha/jua_walk_ha_2_fin.mp4,videos,49,26
1,an/din_walk_an_2_fin.mp4,videos,83,74
1,sa/jua_walk_sa_2_fin.mp4,videos,34,5
1,N/14b10Nb.wav,sounds,50,50
1,W/13b01Wa.wav,sounds,24,80
1,A/14a05Aa.wav,sounds,25,79
1,L/13a04Lb.wav,sounds,56,30
1,nu/boo_walk_nu_1_fin.mp4,videos,69,79
1,ha/rac_walk_ha_1_fin.mp4,videos,93,83
1,A/08a01Ab.wav,sounds,32,72
1,T/08b03Tc.wav,sounds,56,47
1,sa/emm_walk_sa_1_fin.mp4,videos,32,27
1,F/16a07Fa.wav,sounds,56,70
1,nu/ali_walk_nu_2_fin.mp4,videos,48,49
1,L/14b10Lb.wav,sounds,35,32
1,an/jua_walk_an_1_fin.mp4,videos,45,35
1,N/13a02Nc.wav,sounds,65,32
1,W/08b03Wd.wav,sounds,12,85
1,E/13b09Ec.wav,sounds,35,62
1,E/13b10Ec.wav,sounds,28,51
1,A/15b09Ac.wav,sounds,30,67
1,nu/ele_walk_nu_2_fin.mp4,videos,68,60
1,L/14b10Lb.wav,sounds,49,43
1,W/10b09Wb.wav,sounds,2,92
1,ha/pet_walk_ha_2_fin.mp4,videos,45,51
1,an/kat_walk_an_1_fin.mp4,videos,72,83
1,N/14a07Na.wav,sounds,62,65
1,T/08a05Ta.wav,sounds,47,12
1,F/13b03Fd.wav,sounds,33,69
1,sa/chr_walk_sa_1_fin.mp4,videos,47,33
2,E/14a07Eb.wav,sounds,29,28
2,F/14a02Fd.wav,sounds,34,93
2,ha/kat_walk_ha_2_fin.mp4,videos,63,52
2,N/09b02Na.wav,sounds,50,49
2,T/09a07Ta.wav,sounds,79,25
2,nu/ndy_walk_nu_2_fin.mp4,videos,37,53
2,W/14b02Wb.wav,sounds,17,85
2,A/16b10Aa.wav,sounds,35,50
